CONCEPTO DE GASTO,SECCIÓN,ENTIDAD O ASIGNACIÓN,Valor,Subconcepto,Concepto,Subsubconcepto,SECCIÓN_2,Categoría,codigo_alt,Entidad,Tipo entidad,CodigoDANEEntidad,pop,Valor_pc,codigo_alt_dep,Departamento
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63111,BUENAVISTA                                        ,1639939713,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63111,6.0,63111,Buenavista,Municipio,63111,3237.0,506623.328081557,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63130,CALARCA                                           ,7724208706,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63130,5.0,63130,Calarca,Municipio,63130,76398.0,101104.854917668,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63190,CIRCASIA                                          ,2273425516,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63190,6.0,63190,Circasia,Municipio,63190,29650.0,76675.3968296796,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63212,CÓRDOBA                                           ,520438990,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63212,6.0,63212,Córdoba,Municipio,63212,5934.0,87704.5820694304,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63272,FILANDIA                                          ,1479165782,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63272,6.0,63272,Filandia,Municipio,63272,12654.0,116893.13908645487,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63302,GÉNOVA                                            ,3076202087,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63302,6.0,63302,Génova,Municipio,63302,7773.0,395754.8034221021,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63401,LA TEBAIDA                                        ,3610221531,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63401,6.0,63401,La tebaida,Municipio,63401,35189.0,102595.17266759499,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63470,MONTENEGRO                                        ,4315789293,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63470,6.0,63470,Montenegro,Municipio,63470,38460.0,112215.01021840873,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63548,PIJAO                                             ,1551678817,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63548,6.0,63548,Pijao,Municipio,63548,5452.0,284607.2665077036,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63594,QUIMBAYA                                          ,3991330288,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63594,6.0,63594,Quimbaya,Municipio,63594,32040.0,124573.35480649189,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",63690,SALENTO                                           ,1920867333,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",63690,6.0,63690,Salento,Municipio,63690,9787.0,196267.22519668948,63,Quindío
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66000,RISARALDA                                         ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66000,2.0,66000,Risaralda,Departamento,66000,973879.0,0.0,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66001,PEREIRA                                           ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66001,1.0,66001,Pereira,Municipio,66001,482483.0,0.0,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66045,APÍA                                              ,2476198026,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66045,6.0,66045,Apía,Municipio,66045,12637.0,195948.24926802248,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66075,BALBOA                                            ,2262421028,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66075,6.0,66075,Balboa,Municipio,66075,6528.0,346571.8486519608,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66088,BELÉN DE UMBRÍA                                   ,2115452595,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66088,6.0,66088,Belén de umbría,Municipio,66088,25317.0,83558.58099300865,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66170,DOSQUEBRADAS                                      ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66170,2.0,66170,Dosquebradas,Municipio,66170,225939.0,0.0,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66318,GUÁTICA                                           ,484484036,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66318,6.0,66318,Guática,Municipio,66318,12435.0,38961.3217531162,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66383,LA CELIA                                          ,2086877460,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66383,6.0,66383,La celia,Municipio,66383,7660.0,272438.31070496084,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66400,LA VIRGINIA                                       ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66400,6.0,66400,La virginia,Municipio,66400,28540.0,0.0,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66440,MARSELLA                                          ,7738512962,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66440,6.0,66440,Marsella,Municipio,66440,17234.0,449025.9348961355,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66456,MISTRATÓ                                          ,8080624871,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66456,6.0,66456,Mistrató,Municipio,66456,17557.0,460250.8897305918,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66572,PUEBLO RICO                                       ,1741535508,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66572,6.0,66572,Pueblo rico,Municipio,66572,16789.0,103730.74679849902,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66594,QUINCHÍA                                          ,4736884787,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66594,6.0,66594,Quinchía,Municipio,66594,27939.0,169543.82000071584,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66682,SANTA ROSA DE CABAL                               ,3887565245,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66682,4.0,66682,Santa rosa de cabal,Municipio,66682,79960.0,48618.875,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",66687,SANTUARIO                                         ,2417766085,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",66687,6.0,66687,Santuario,Municipio,66687,12861.0,187992.07565508125,66,Risaralda
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68000,SANTANDER                                         ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68000,1.0,68000,Santander,Departamento,68000,2376736.0,0.0,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68001,BUCARAMANGA                                       ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68001,0.0,68001,Bucaramanga,Municipio,68001,619703.0,0.0,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68013,AGUADA                                            ,778053774,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68013,6.0,68013,Aguada,Municipio,68013,1954.0,398185.1453428864,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68020,ALBANIA                                           ,2045598439,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68020,6.0,68020,Albania,Municipio,68020,4320.0,473518.1571759259,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68038,MUNICIPIO NN SANTANDER TOCA                                                           ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68038,,,Municipio nn santander toca,Municipio,,,,,
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68051,ARATOCA                                           ,3129785990,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68051,6.0,68051,Aratoca,Municipio,68051,8715.0,359126.33275960985,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68077,BARBOSA                                           ,3398908973,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68077,6.0,68077,Barbosa,Municipio,68077,33149.0,102534.28377929953,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68079,BARICHARA                                         ,2525449515,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68079,6.0,68079,Barichara,Municipio,68079,11163.0,226233.94383230314,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68081,BARRANCABERMEJA                                   ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68081,1.0,68081,Barrancabermeja,Municipio,68081,216326.0,0.0,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68092,BETULIA                                           ,2669661535,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68092,6.0,68092,Betulia,Municipio,68092,6279.0,425173.04268195573,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68101,BOLÍVAR                                           ,3187545060,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68101,6.0,68101,Bolívar,Municipio,68101,11910.0,267636.0251889169,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68121,CABRERA                                           ,1215197242,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68121,6.0,68121,Cabrera,Municipio,68121,2025.0,600097.4034567901,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68132,CALIFORNIA                                        ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68132,6.0,68132,California,Municipio,68132,2262.0,0.0,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68147,CAPITANEJO                                        ,2633490504,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68147,6.0,68147,Capitanejo,Municipio,68147,5752.0,457839.10013908206,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68152,CARCASÍ                                           ,1928077542,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68152,6.0,68152,Carcasí,Municipio,68152,4458.0,432498.3270524899,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68160,CEPITÁ                                            ,1052238914,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68160,6.0,68160,Cepitá,Municipio,68160,2128.0,494473.17387218046,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68162,CERRITO                                           ,1967471819,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68162,6.0,68162,Cerrito,Municipio,68162,7112.0,276641.1444038245,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68167,CHARALÁ                                           ,2093525624,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68167,6.0,68167,Charalá,Municipio,68167,12828.0,163199.69005300905,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68169,CHARTA                                            ,1644101297,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68169,6.0,68169,Charta,Municipio,68169,3032.0,542249.7681398417,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68176,CHIMA                                             ,1869382902,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68176,6.0,68176,Chima,Municipio,68176,3005.0,622090.8159733777,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68179,CHIPATÁ                                           ,2285221588,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68179,6.0,68179,Chipatá,Municipio,68179,5361.0,426267.7836224585,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68190,CIMITARRA                                         ,5790299573,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68190,6.0,68190,Cimitarra,Municipio,68190,35747.0,161980.01435085462,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68207,CONCEPCIÓN                                        ,2248628168,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68207,6.0,68207,Concepción,Municipio,68207,6040.0,372289.4317880795,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68209,CONFINES                                          ,1485955374,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68209,6.0,68209,Confines,Municipio,68209,3274.0,453865.41661576054,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68211,CONTRATACIÓN                                      ,929134021,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68211,6.0,68211,Contratación,Municipio,68211,3858.0,240833.07957490926,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68217,COROMORO                                          ,2722545602,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68217,6.0,68217,Coromoro,Municipio,68217,5296.0,514075.83119335346,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68229,CURITÍ                                            ,3661754568,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68229,6.0,68229,Curití,Municipio,68229,13326.0,274782.7230977037,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68235,EL CARMEN DE CHUCURÍ                              ,3933005801,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68235,6.0,68235,El carmen de chucurí,Municipio,68235,22596.0,174057.6120109754,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68245,EL GUACAMAYO                                      ,1146689991,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68245,6.0,68245,El guacamayo,Municipio,68245,2292.0,500301.04319371725,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68250,EL PEÑÓN                                          ,1909592341,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68250,6.0,68250,El peñón,Municipio,68250,5400.0,353628.2112962963,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68255,EL PLAYÓN                                         ,3758668748,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68255,6.0,68255,El playón,Municipio,68255,14214.0,264434.2724074856,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68264,ENCINO                                            ,1096572961,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68264,6.0,68264,Encino,Municipio,68264,2737.0,400647.7753014249,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68266,ENCISO                                            ,2011934563,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68266,6.0,68266,Enciso,Municipio,68266,3657.0,550159.8476893628,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68271,FLORIÁN                                           ,2497999757,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68271,6.0,68271,Florián,Municipio,68271,6084.0,410585.10141354374,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68276,FLORIDABLANCA                                     ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68276,1.0,68276,Floridablanca,Municipio,68276,339490.0,0.0,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68296,GALÁN                                             ,1871117934,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68296,6.0,68296,Galán,Municipio,68296,3031.0,617326.9330254041,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68298,GAMBITA                                           ,2325009148,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68298,6.0,68298,Gambita,Municipio,68298,4218.0,551211.2726410622,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68307,GIRÓN                                             ,0,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68307,2.0,68307,Girón,Municipio,68307,175720.0,0.0,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68318,GUACA                                             ,2415039312,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68318,6.0,68318,Guaca,Municipio,68318,6297.0,383522.2029537875,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68320,GUADALUPE                                         ,703633205,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68320,6.0,68320,Guadalupe,Municipio,68320,4760.0,147822.1018907563,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68322,GUAPOTÁ                                           ,1475212761,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68322,6.0,68322,Guapotá,Municipio,68322,2509.0,587968.4180948585,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68324,GUAVATÁ                                           ,1221824193,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68324,6.0,68324,Guavatá,Municipio,68324,4464.0,273706.1364247312,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68327,GÜEPSA                                            ,1052411131,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68327,6.0,68327,Güepsa,Municipio,68327,5399.0,194927.04778662714,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68344,HATO                                              ,1989836871,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68344,6.0,68344,Hato,Municipio,68344,2420.0,822246.6409090909,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68368,JESÚS MARÍA                                       ,1531485065,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68368,6.0,68368,Jesús maría,Municipio,68368,3457.0,443009.85391958343,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68370,JORDÁN                                            ,1395152046,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68370,6.0,68370,Jordán,Municipio,68370,1396.0,999392.5830945559,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68377,LA BELLEZA                                        ,2147688364,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68377,6.0,68377,La belleza,Municipio,68377,6684.0,321317.82824655896,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68385,LANDÁZURI                                         ,3606404156,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68385,6.0,68385,Landázuri,Municipio,68385,10717.0,336512.4714005785,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68397,LA PAZ                                            ,1933934884,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68397,6.0,68397,La paz,Municipio,68397,5236.0,369353.49197860964,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68406,LEBRÍJA                                           ,2963637795,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68406,5.0,68406,Lebríja,Municipio,68406,46053.0,64352.76301218162,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68418,LOS SANTOS                                        ,2260497821,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68418,6.0,68418,Los santos,Municipio,68418,15503.0,145810.34773914726,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68425,MACARAVITA                                        ,1394100722,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68425,6.0,68425,Macaravita,Municipio,68425,2265.0,615497.0075055187,68,Santander
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",68432,MÁLAGA                                            ,3619406873,Inversión local,Inversión,"Asignación para la inversión local según nbi y cuarta, quinta, y sexta categoría",68432,6.0,68432,Málaga,Municipio,68432,21728.0,166578.0040960972,68,Santander
